id,Número do Incidente,label,predicted,Nota1,Nota2,Comentário
2198,INC000026822468,elogio,neutro,5,5,"gabriel cardoso arruda foi muito solícito e, remotamente, fez a solicitação de vários perfis para o g.e. edmar"
2199,INC000026822640,elogio,elogio,5,5,ótimo atendimento
2200,INC000026822426,elogio,elogio,5,5,"o colaborador daniel, foi muito ágil na resolução do problema. parabéns!"
2201,INC000026822501,elogio,elogio,5,5,"excelente profissional. calmo, eficiente e muito educado."
2202,INC000026822784,elogio,elogio,5,5,"ótimo atendimento, profissional de grande cordialidade e profissionalismo"
2203,INC000026822848,elogio,elogio,5,5,obrigado
2204,INC000026822729,elogio,elogio,5,5,atendente atenciosa e eficiente
2205,INC000026822922,elogio,elogio,5,5,profissional muita prestativa atenciosa
2206,INC000026823180,elogio,elogio,5,5,ótimo atendimento
2207,INC000026822867,elogio,elogio,5,5,excelente trabalho.
2208,INC000026823085,elogio,elogio,5,5,excelente trabalho.
2209,INC000026823063,elogio,elogio,5,5,agradeço o pronto atendimento da equipe. nota 10
2210,INC000026823172,elogio,elogio,5,5,cortez e ágil
2211,INC000026823329,elogio,elogio,5,5,ótimo atendimento
2212,INC000026823434,elogio,elogio,5,5,atendimento efetuado com agilidade e precisão. parabéns a analista que efetuou o atendimento
2213,INC000026823387,elogio,elogio,5,5,ótimo atendimento
2214,INC000026823752,elogio,elogio,5,5,atendente muito atencioso
2215,INC000026823688,elogio,elogio,5,5,atendimento perfeito! o atendente mostrou conhecimento e agilidade!
2216,INC000026824233,elogio,elogio,5,5,atendimento cordial e objetivo. parabéns!
2217,INC000026824379,elogio,elogio,5,5,atendimento profissional. nota 10
2218,INC000026824590,elogio,elogio,5,5,atendimento ágil e eficaz
2219,INC000026824502,elogio,elogio,5,5,"gostaria de registrar o elogio ao prestador de serviço, cleiton amaral azevedo, pelo pronto atendimento e apoio a esta uo-recap para a regularização da impressora zebra zxp series 3 de emissão de cracha."
2220,INC000026824632,elogio,elogio,5,5,atendimento rápido e efetivo
2221,INC000026824957,elogio,elogio,5,5,atendimento muito rápido
2222,INC000026825029,elogio,elogio,5,5,obrigado
2223,INC000026824840,elogio,elogio,5,5,"parabéns à atendente cristina pela proatividade e eficiência na solução da solicitação, após frustadas tentativas anteriores"
2224,INC000026825250,elogio,elogio,5,5,atendimento rápido e eficiente
2225,INC000026825369,elogio,elogio,5,5,"parabenizar pelo atendimento superou e demonstrou conhecimento no assunto , desde já agradeço o atendimento resolvido o solicitado. mas nada a declara"
2226,INC000026825318,elogio,elogio,5,5,ótima atendente
2227,INC000026825593,elogio,elogio,5,5,muito bem atendido !!
2228,INC000026825503,elogio,elogio,5,5,excelente
2229,INC000026825829,elogio,elogio,5,5,agradecemos o imediato e eficiente atendimento a este chamado. nosso obrigada!
2230,INC000026825753,elogio,neutro,5,5,atendimento muito bom! e foi demorado por conta de arquivos corrompidos
2231,INC000026825949,elogio,elogio,5,5,excelente profissional!
2232,INC000026826082,elogio,elogio,5,5,"atendimento efetuado com agilidade, problema resolvido"
2233,INC000026826123,elogio,elogio,5,5,excelente!
2234,INC000026826339,elogio,elogio,5,5,solução bastante rápida
2235,INC000026826483,elogio,elogio,5,5,excelente atendimento
2236,INC000026826902,elogio,elogio,5,5,profissional muito bom
2237,INC000026827062,elogio,elogio,5,5,parabéns pelo atendimento
2238,INC000026827187,elogio,elogio,5,5,"gostaria de registrar o elogio a prestadora de serviço, andreia da silva monken, pelo pronto atendimento e apoio a esta uo-recap para a regularização e emissão de cracha"
2239,INC000026827171,elogio,elogio,5,5,"excelente atendente, prestativa e atenciosa"
2240,INC000026827229,elogio,elogio,5,5,"atendimento excelente, parabéns para a equipe"
2241,INC000026827391,elogio,elogio,5,5,muito obrigada!
2242,INC000026827725,elogio,elogio,5,5,"atendimento perfeito, claro e objetivo"
2243,INC000026828141,elogio,elogio,5,5,"fui bem atendido, muita eficiência"
2244,INC000026828043,elogio,neutro,5,5,renata é 10!
2245,INC000026828290,elogio,elogio,5,5,funcionários dedicados e atenciosos para a resolução do problema
2246,INC000026828604,elogio,elogio,5,5,o atendimento foi muito bom
2247,INC000026828695,elogio,elogio,5,5,atendendimento excelente a profissional foi paciente e dedicada em resolver o problema. nota 10
2248,INC000026828868,elogio,elogio,5,5,ótimo - resolvido - grato
2249,INC000026829063,elogio,elogio,5,5,rápido e excelente atendimento
2250,INC000026829775,elogio,elogio,5,5,rápido e eficaz
2251,INC000026829914,elogio,elogio,5,5,"trabalho realizado com qualidade e velocidade satisfatória, grande proatividade da equipe"
2252,INC000026829923,elogio,elogio,5,5,trabalho realizado com eficácia e velocidade
2253,INC000026830105,elogio,elogio,5,5,ótimo serviço
2254,INC000026830299,elogio,elogio,5,5,a dúvida foi resolvida rapidamente
2255,INC000026830436,elogio,elogio,5,5,excelente atendimento
2256,INC000026830468,elogio,elogio,5,5,trabalho realizado de forma proativa e eficaz
2257,INC000026830474,elogio,elogio,5,5,"atuação proativa e eficaz da equipe, com excelente relacionamento com a equipe da plataforma"
2258,INC000026830480,elogio,elogio,5,5,trabalho com qualidade e velocidade satisfatória
2259,INC000026829928,elogio,elogio,5,5,trabalho realizado com qualidade e celeridade
2260,INC000026830510,elogio,elogio,5,5,"trabalho realizado de forma eficaz , equipe demonstra grande proatividade"
2261,INC000026830584,elogio,elogio,5,5,trabalho feito de forma rápida e eficaz.
2262,INC000026831048,elogio,neutro,5,5,nota mil para o diogo que resolveu o problema
2263,INC000026831377,elogio,elogio,5,5,excelente atendimento
2264,INC000026831429,elogio,elogio,5,5,parabéns
2265,INC000026832339,elogio,elogio,5,5,este problema teve solução rápida
2266,INC000026832705,elogio,elogio,5,5,otimo atendimento
2267,INC000026832717,elogio,elogio,5,5,otimo atendimento
2268,INC000026832718,elogio,elogio,5,5,otimo atendimento
2269,INC000026832822,elogio,elogio,5,5,atendente foi excepcional
2270,INC000026833080,elogio,elogio,5,5,colaborador atencioso
2271,INC000026833138,elogio,reclamação,3,1,a atendente foi super prestativa e fez todos os testes
2272,INC000026833346,elogio,elogio,5,5,"muito bom atendimento, atendente leandro muito atencioso"
2273,INC000026436710,elogio,elogio,5,5,fui muito bem atendida
2274,INC000026509573,elogio,elogio,5,5,"o edgar e o rafael sempre nos atendem com muita presteza, atenção e dedicação"
2275,INC000026539158,elogio,elogio,5,5,"o edgar e o rafael sempre nos atendem com presteza, atenção e dedicação"
2276,INC000026539301,elogio,elogio,5,5,"o edgar e o rafael sempre nos atendem com presteza, atenção e dedicação"
2277,INC000026543775,elogio,elogio,5,5,fui muito bem atendida
2278,INC000026549554,elogio,elogio,5,5,"o edgar e o rafael sempre nos atendem com presteza, atenção e dedicação"
2279,INC000026549936,elogio,elogio,5,5,"o edgar e o rafael sempre nos atendem com presteza, atenção e dedicação"
2280,INC000026549973,elogio,elogio,5,5,"o edgar e o rafael sempre nos atendem com presteza, atenção e dedicação"
2281,INC000026588892,elogio,elogio,5,5,fui muito bem atendida
2282,INC000026609507,elogio,elogio,5,5,fui muito bem atendida
2283,INC000026619210,elogio,elogio,5,5,problema extremamente difícil de resolver e foi resolvido com atendimento excelente!
2284,INC000026737372,elogio,elogio,5,5,fui muito bem atendida
2285,INC000026738584,elogio,elogio,5,5,"o edgar e o rafael sempre nos atendem com presteza, atenção e dedicação"
2286,INC000026739397,elogio,elogio,5,5,"o edgar e o rafael sempre nos atendem com muita presteza, atenção e dedicação"
2287,INC000026745453,elogio,elogio,5,5,"gostaria de elogiar o atendimento de gabriel antônio mendonça correa que, após inúmeros entraves, conseguiu uma solução criativa para a questão"
2288,INC000026761709,elogio,elogio,5,5,obrigado !!!!
2289,INC000026763117,elogio,elogio,5,5,fui muito bem atendida
2290,INC000026773401,elogio,elogio,5,5,fui muito bem atendida
2291,INC000026782385,elogio,elogio,5,5,atendimento rápido e eficiente
2292,INC000026786616,elogio,elogio,5,5,fui muito be atendida
2293,INC000026787068,elogio,elogio,5,5,fui muito bem atendida
2294,INC000026791626,elogio,elogio,5,5,fui muito bem atendida
2295,INC000026794482,elogio,elogio,5,5,muito obrigada!
2296,INC000026797091,elogio,elogio,4,5,atendimento realizado de forma eficaz
2297,INC000026799810,elogio,elogio,5,5,excelente postura do profissional que prestou o atendimento
2298,INC000026807480,elogio,elogio,5,5,"as pessoas muito atenciosas , educadas empenhada em resolver"
2299,INC000026810208,elogio,elogio,5,5,"obrigado pelo detalhamento, no correio, da outra maneira de visualização, via ""tree / tree view / table/column"""
2300,INC000026811656,elogio,elogio,5,5,fui muito bem atendida tanto com horario e eficiencia
2301,INC000026812183,elogio,elogio,5,5,"o problemas foi resolvido e após alguns chamados, esse foi o único profissional que resolveu o problema e foi buscar a causa. atendimento excelente"
2302,INC000026812624,elogio,elogio,5,5,obrigado pela atenção e atendimento imediato
2303,INC000026813409,elogio,elogio,5,5,muito obrigado
2304,INC000026814092,elogio,elogio,5,5,"muito bom,parabéns pelo atendimento"
2305,INC000026814872,elogio,elogio,5,5,excelente atendimento e esclarecimentos iniciais. muito bom !
2306,INC000026819425,elogio,elogio,5,5,"atendimento atencioso e eficiente, mas o problema persiste de forma intermitente"
2307,INC000026820664,elogio,elogio,5,5,fui muito bem atendida
2308,INC000026821383,elogio,elogio,5,5,atendimento eficiente e atencioso
2309,INC000026821363,elogio,elogio,5,5,"apesar da dificuldade da instalação, os atendimentos forma excelentes e profissionais"
2310,INC000026821673,elogio,neutro,5,5,foi dada a partida para o planejamento da migração do quick-r de sepro para o conecte. em 21/07/2016 (01/02). obrigado!
2311,INC000026821933,elogio,neutro,5,5,foi dada a partida para o planejamento da migração do quick-r de sepro para o conecte. em 21/07/2016 (02/02). continuação em 25/08/2016. obrigado!
2312,INC000026822644,elogio,elogio,5,5,excelente atendimento
2313,INC000026823805,elogio,elogio,5,5,otimo atendimento e eficaz
2314,INC000026824339,elogio,elogio,5,5,"técnico muito eficiente, proativo e educado"
2315,INC000026824362,elogio,elogio,5,5,atendimento rápido e eficiente
2316,INC000026824371,elogio,elogio,5,5,atendimento rápido e eficiente
2317,INC000026825917,elogio,elogio,5,5,atendimento bastante rápido e eficiente
2318,INC000026826178,elogio,elogio,5,5,"parabéns ao atendente, muito atencioso"
2319,INC000026826551,elogio,elogio,5,5,gostaria de deixar registrado pelo excelente atendimento da atendente mariana - chave: a68x
2320,INC000026826805,elogio,elogio,5,5,o augusto foi quem realizou o suporte e foi muito atencioso e competente na resolução do problema
2321,INC000026826900,elogio,elogio,5,5,sempre eficientes!
2322,INC000026827899,elogio,elogio,5,5,atendimento muito bom !!
2323,INC000026828149,elogio,elogio,5,5,atendimento muito ágil. obrigado!
2324,INC000026828008,elogio,elogio,5,5,atendimento excelente
2325,INC000026828315,elogio,elogio,5,5,excelente atendimento
2326,INC000026829237,elogio,elogio,5,5,atendimento rápido e eficiente
2327,INC000026829242,elogio,elogio,5,5,atendimento rápido
2328,INC000026829330,elogio,elogio,5,5,excelente atendimento
2329,INC000026829326,elogio,neutro,5,5,o atendende domina o assunto
2330,INC000026829391,elogio,elogio,5,5,"bom dia! otimo atendimento ,100% satisfeito"
2331,INC000026829447,elogio,elogio,5,5,a técnica foi cortês e objetiva nas orientações.
2332,INC000026831033,elogio,elogio,5,5,"atendimento rápido e eficiente , é deste tipo de atitude que precisamos na emppresa"
2333,INC000026831144,elogio,elogio,5,5,otimo atendimento
2334,INC000026831093,elogio,reclamação,1,1,atendimento da operadora excelente porém a rede está ruim
2335,INC000026831456,elogio,elogio,5,5,"o agente alex a todo tempo se mostrou disponível para solucionar o meu problema e minhas dúvidas, além de ser educado e cordial durante todo o atendimento. parabéns pelo comprometimento."
2336,INC000026832508,elogio,elogio,5,1,"como sempre, atendimento ótimo"
2337,INC000026833120,elogio,elogio,5,5,"atendimento atencioso, rápido e preciso!"
2338,INC000026833594,elogio,elogio,5,5,obrigado
2339,INC000026833926,elogio,elogio,5,5,ótimo atendimento
2340,INC000026834046,elogio,elogio,5,5,ótimo atendimento
2341,INC000026834064,elogio,elogio,5,5,parabéns pelo bom atendimento!
2342,INC000026834289,elogio,elogio,5,5,"a equipe está de parabéns, muito ágil"
2343,INC000026834535,elogio,elogio,5,5,atendimento rápido e profissional
2344,INC000026834706,elogio,elogio,5,5,resolvido muito rapidamente
2345,INC000026834674,elogio,elogio,5,5,técnica atenciosa e muito habilidosa no manuseio da ferramenta
2346,INC000026834810,elogio,elogio,5,5,excelente no quesito rapidez!!!
2347,INC000026834821,elogio,elogio,5,5,ótimo atendimento
2348,INC000026834822,elogio,elogio,5,5,pronto atendimento. tudo ok. observação: o problema foi com o linux e não com o windows. tudo bem
2349,INC000026834860,elogio,elogio,5,5,excelente atendimento
2350,INC000026834910,elogio,elogio,5,5,excelente atendimento!
2351,INC000026835033,elogio,elogio,5,5,muito obrigado
2352,INC000026834998,elogio,elogio,5,5,excelente no quesito rapidez!!!
2353,INC000026835280,elogio,elogio,5,5,agradeço pelo pronto atendimento da equipe
2354,INC000026835160,elogio,elogio,4,5,excelente atendimento
2355,INC000026835341,elogio,elogio,5,5,eficiencia e pontualidade no atendimento
2356,INC000026835354,elogio,elogio,5,5,ótimo atendimento
2357,INC000026835260,elogio,elogio,5,5,atendimento muito eficiente!
2358,INC000026835488,elogio,elogio,5,5,excelente atendimento
2359,INC000026835430,elogio,elogio,5,5,"o problema foi resolvido rapidamente pelo técnico , onde o mesmo foi direto no ponto , demonstrando total controle dos conhecimentos necessários para elucidar o problema do equipamento ou da rede petrobrás. agradeço o apoio rápido e objetivo do tic"
2360,INC000026835228,elogio,elogio,5,5,muito obrigada
2361,INC000026835380,elogio,elogio,5,5,"muito bom o atendimento, parabéns para a equipe"
2362,INC000026835364,elogio,elogio,5,5,o atendimento foi muito bem executado pela funcionária beatriz. a mesma demons
2363,INC000026835375,elogio,elogio,5,5,excelente. rápido e eficaz
2364,INC000026835903,elogio,elogio,5,5,atendimento ótimo
2365,INC000026835861,elogio,elogio,5,5,gostaria de reforçar e agradecer pela presteza no atendimento realizado nesta data. o representante da ti conseguiu resolver o problema através de uma alternativa que economizou tempo e recursos da petrobras
2366,INC000026835871,elogio,elogio,5,5,"excelente atendimento, foi ágil e solucionou o problema"
2367,INC000026836159,elogio,elogio,5,5,"o atendimento foi feito de modo objetivo e muito rápido, provando ser uma profissional/técnica que conhece muito bem sobre o assunto. a qualidade do atendimento foi além do esperado, promovendo ainda ajustes adicionais no sistema de videoconferência/imagens, o que tornou o resultado final bem melhor. parabéns pelo trabalho"
2368,INC000026836216,elogio,neutro,5,5,parabens
2369,INC000026836301,elogio,elogio,5,5,atendimento ágil
2370,INC000026836353,elogio,elogio,5,5,trabalho muito bem executado
2371,INC000026836367,elogio,elogio,5,5,trabalho muito bem executado
2372,INC000026836418,elogio,elogio,5,5,atendimento ágil e eficiente!
